Core Name,Task Name,Period,WCET,Utilization
CPU_0,T10-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy1-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy2-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy3-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy4-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy5-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy6-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy7-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy8-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy9-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy10-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy11-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy12-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T10-Copy13-HC,40,2.5880570845307007,0.06470142711326751
CPU_0,T4-HC,500,23.494299457583587,0.04698859891516717
CPU_0,T4-Copy1-HC,500,23.494299457583587,0.04698859891516717
CPU_0,T6-HC,20,0.0028560133788551366,0.00014280066894275682
CPU_0,,,,0.9999399780850226
CPU_1,T4-Copy2-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy3-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy4-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy5-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy6-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy7-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy8-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy9-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy10-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy11-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy12-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T4-Copy13-HC,500,23.494299457583587,0.04698859891516717
CPU_1,T1-HC,400,17.867783128734263,0.04466945782183566
CPU_1,T1-Copy1-HC,400,17.867783128734263,0.04466945782183566
CPU_1,T1-Copy2-HC,400,17.867783128734263,0.04466945782183566
CPU_1,T1-Copy3-HC,400,17.867783128734263,0.04466945782183566
CPU_1,T1-Copy4-HC,400,17.867783128734263,0.04466945782183566
CPU_1,T1-Copy5-HC,400,17.867783128734263,0.04466945782183566
CPU_1,T1-Copy6-HC,400,17.867783128734263,0.04466945782183566
CPU_1,T1-Copy7-HC,400,17.867783128734263,0.04466945782183566
CPU_1,T1-Copy8-HC,400,17.867783128734263,0.04466945782183566
CPU_1,T5-HC,10,0.33645532899031494,0.033645532899031494
CPU_1,T6-Copy1-HC,20,0.0028560133788551366,0.00014280066894275682
CPU_1,T6-Copy2-HC,20,0.0028560133788551366,0.00014280066894275682
CPU_1,T6-Copy3-HC,20,0.0028560133788551366,0.00014280066894275682
